# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
119.189253;46.463992;-35.434572;-2.029741;0.004390;2.850000;0.000000
119.389235;46.375475;-35.613906;-2.028140;0.011623;2.850000;0.000000
119.589217;46.287385;-35.793424;-2.025126;0.018862;2.850000;0.000000
119.789199;46.199967;-35.973255;-2.021302;0.019872;2.850000;0.000000
119.989181;46.113263;-36.153419;-2.017705;0.016247;2.850000;0.000000
120.189162;46.027152;-36.333851;-2.014819;0.012618;2.850000;0.000000
120.389144;45.941496;-36.514498;-2.012660;0.008985;2.850000;0.000000
120.589126;45.856163;-36.695305;-2.011227;0.005352;2.850000;0.000000
120.789108;45.771016;-36.876217;-2.010520;0.001719;2.850000;0.000000
120.989090;45.685921;-37.057181;-2.010539;-0.001912;2.850000;0.000000
121.189072;45.600743;-37.238140;-2.011284;-0.005540;2.850000;0.000000
121.389054;45.515348;-37.419042;-2.012755;-0.009163;2.850000;0.000000
121.589036;45.429599;-37.599832;-2.014953;-0.012780;2.850000;0.000000
121.789018;45.343417;-37.780340;-2.017920;-0.016856;2.850000;0.000000
121.989000;45.256641;-37.960527;-2.021731;-0.021240;2.850000;0.000000
122.188982;45.169088;-38.140370;-2.026419;-0.025629;2.850000;0.000000
122.388964;45.080608;-38.319772;-2.031985;-0.030027;2.850000;0.000000
122.588946;44.991055;-38.498636;-2.038432;-0.034434;2.850000;0.000000
122.788928;44.900278;-38.676864;-2.045761;-0.038851;2.850000;0.000000
122.988910;44.808131;-38.854360;-2.053974;-0.043279;2.850000;0.000000
123.188892;44.714465;-39.031026;-2.063071;-0.047715;2.850000;0.000000
123.388874;44.619132;-39.206764;-2.073055;-0.052156;2.850000;0.000000
123.588856;44.521983;-39.381479;-2.083884;-0.056597;2.850000;0.000000
123.788838;44.422876;-39.555094;-2.094946;-0.054573;2.850000;0.000000
123.988820;44.321878;-39.727631;-2.105251;-0.048612;2.850000;0.000000
124.188802;44.219197;-39.899195;-2.114374;-0.042648;2.850000;0.000000
124.388784;44.115045;-40.069897;-2.122307;-0.036687;2.850000;0.000000
124.588766;44.009630;-40.239853;-2.129048;-0.030734;2.850000;0.000000
124.788748;43.903160;-40.409175;-2.134601;-0.024789;2.850000;0.000000
124.988730;43.795846;-40.577978;-2.138966;-0.018852;2.850000;0.000000
125.188712;43.687896;-40.746374;-2.142143;-0.012920;2.850000;0.000000
125.388694;43.579519;-40.914479;-2.144135;-0.006991;2.850000;0.000000
125.588676;43.470925;-41.082404;-2.144989;-0.001059;2.850000;0.000000
125.788658;43.362215;-41.250395;-2.145389;-0.002350;2.850000;0.000000
125.988640;43.253402;-41.418365;-2.146400;-0.007677;2.850000;0.000000
126.188621;43.144361;-41.586121;-2.148470;-0.013011;2.850000;0.000000
126.388603;43.034913;-41.753548;-2.151607;-0.018351;2.850000;0.000000
