#x_m,y_m,w_tr_right_m,w_tr_left_m
1.98,25.44,1.58,5.529350723308581
1.98,25.38,1.58,5.473125232787055
1.96,25.36,1.56,5.4614673930680535
1.96,25.32,1.56,5.424087911424415
1.94,25.3,1.54,5.4126069882626675
1.94,25.240000000000002,1.54,5.3567004438306505
1.92,25.22,1.52,5.34543296888929
1.92,25.18,1.52,5.308274695562575
1.9000000000000001,25.16,1.5,5.297192290944724
1.9000000000000001,25.1,1.5,5.241630969852602
1.8800000000000001,25.080000000000002,1.48,5.230772593525688
1.8800000000000001,25.02,1.48,5.17541029880313
1.86,25.0,1.46,5.164782116129975
1.86,24.96,1.46,5.128001447177813
1.84,24.94,1.44,5.117571929753159
1.84,24.900000000000002,1.44,5.080912332814675
1.82,24.88,1.42,5.070685514631599
1.82,24.82,1.42,5.0159025102008625
1.8,24.8,1.4000000000000001,5.0059226779523955
1.8,24.76,1.4000000000000001,4.969543742255947
1.78,24.740000000000002,1.3800000000000001,4.959776114727182
1.78,24.68,1.3800000000000001,4.905431179461289
1.76,24.66,1.36,4.895922960164734
1.76,24.6,1.36,4.841831740908897
1.74,24.580000000000002,1.34,4.832590180780452
1.74,24.52,1.34,4.778764331382535
1.72,24.5,1.32,4.769796901233161
1.72,24.44,1.32,4.716248625702234
1.7,24.42,1.3,4.707563019679737
1.7,24.34,1.3,4.636586145396503
1.68,24.32,1.28,4.628240248834577
1.68,24.28,1.28,4.59295503684942
1.6600000000000001,24.26,1.26,4.584857069164571
1.6600000000000001,24.2,1.26,4.532220595228887
1.6400000000000001,24.18,1.24,4.5244289008980525
1.6400000000000001,24.1,1.24,4.454729652617126
1.62,24.080000000000002,1.22,4.447308531546141
1.62,24.04,1.22,4.412691554629281
1.6,24.02,1.2,4.405538471389028
1.6,23.96,1.2,4.353945729601885
1.58,23.94,1.18,4.347125445993607
1.58,23.88,1.18,4.295913116743111
1.56,23.86,1.16,4.289434933976588
1.56,23.8,1.16,4.238620484583752
1.54,23.78,1.1400000000000001,4.232493928760188
1.54,23.740000000000002,1.1400000000000001,4.1988694262829425
1.52,23.72,1.12,4.193038210161113
1.52,23.66,1.12,4.142994607084627
1.5,23.64,1.1,4.13753236903055
1.5,23.56,1.1,4.071465084287252
1.48,23.54,1.08,4.066452731195081
1.48,23.46,1.08,4.0011362169330775
1.46,23.44,1.06,3.9965895873961217
1.46,23.36,1.06,3.9320664814843274
1.44,23.34,1.04,3.928001848428441
1.44,23.28,1.04,3.8801869118065397
1.42,23.26,1.02,3.8765406580552937
1.42,23.18,1.02,3.813597038161101
1.4000000000000001,23.16,1.0,3.8104631574210455
1.4000000000000001,23.080000000000002,1.0,3.7484454919885355
1.3800000000000001,23.06,0.98,3.74584128977461
1.3800000000000001,22.98,0.98,3.6848010967487754
1.36,22.96,0.96,3.682744175184137
1.36,22.88,0.96,3.6227353877678805
1.34,22.86,0.9400000000000001,3.621243588742169
1.34,22.78,0.9400000000000001,3.5623225512317895
