# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
20.396422;24.099346;49.563014;-1.702176;0.004288;2.850000;0.000000
20.596387;24.297623;49.536872;-1.701734;0.000127;2.850000;0.000000
20.796352;24.495903;49.510735;-1.702125;-0.004033;2.850000;0.000000
20.996317;24.694156;49.484439;-1.703348;-0.008195;2.850000;0.000000
21.196282;24.892355;49.457819;-1.705403;-0.012359;2.850000;0.000000
21.396246;25.090471;49.430712;-1.708291;-0.016526;2.850000;0.000000
21.596211;25.288475;49.402953;-1.712012;-0.020697;2.850000;0.000000
21.796176;25.486339;49.374378;-1.716567;-0.024871;2.850000;0.000000
21.996141;25.684090;49.344819;-1.721818;-0.025385;2.850000;0.000000
22.196106;25.881760;49.314261;-1.726350;-0.019927;2.850000;0.000000
22.396071;26.079291;49.282917;-1.729789;-0.014464;2.850000;0.000000
22.596036;26.276718;49.251005;-1.732135;-0.009000;2.850000;0.000000
22.796001;26.474076;49.218739;-1.733388;-0.003534;2.850000;0.000000
22.995966;26.671399;49.186335;-1.733548;0.001934;2.850000;0.000000
23.195931;26.868722;49.154010;-1.732615;0.007404;2.850000;0.000000
23.395896;27.066079;49.121979;-1.730588;0.012875;2.850000;0.000000
23.595861;27.263505;49.090458;-1.727466;0.018348;2.850000;0.000000
23.795825;27.461035;49.059664;-1.723251;0.023821;2.850000;0.000000
23.995790;27.658618;49.029819;-1.718108;0.025394;2.850000;0.000000
24.195755;27.856237;49.000981;-1.713420;0.021545;2.850000;0.000000
24.395720;28.054002;48.972991;-1.709502;0.017691;2.850000;0.000000
24.595685;28.251906;48.945693;-1.706353;0.013836;2.850000;0.000000
24.795650;28.449942;48.918936;-1.703973;0.009982;2.850000;0.000000
24.995615;28.648100;48.892564;-1.702362;0.006132;2.850000;0.000000
25.195580;28.846373;48.866424;-1.701520;0.002289;2.850000;0.000000
25.395545;29.044753;48.840363;-1.701446;-0.001545;2.850000;0.000000
25.595510;29.243232;48.814226;-1.702138;-0.005369;2.850000;0.000000
25.795475;29.441802;48.787860;-1.703596;-0.009180;2.850000;0.000000
25.995440;29.640396;48.761113;-1.706019;-0.017505;2.850000;0.000000
26.195404;29.838918;48.733655;-1.710923;-0.031445;2.850000;0.000000
26.395369;30.037269;48.704945;-1.718626;-0.045436;2.850000;0.000000
26.595334;30.235278;48.674441;-1.729138;-0.059523;2.850000;0.000000
26.795299;30.432773;48.641601;-1.742475;-0.073732;2.850000;0.000000
26.995264;30.629582;48.605883;-1.758655;-0.088069;2.850000;0.000000
27.195229;30.825534;48.566745;-1.777695;-0.102514;2.850000;0.000000
27.395194;31.020456;48.523645;-1.799607;-0.117012;2.850000;0.000000
27.595159;31.214177;48.476040;-1.824394;-0.131474;2.850000;0.000000
27.795124;31.406525;48.423389;-1.852043;-0.145763;2.850000;0.000000
27.995089;31.597380;48.365143;-1.882225;-0.153239;2.850000;0.000000
28.195054;31.786555;48.301034;-1.912851;-0.153437;2.850000;0.000000
28.395019;31.973780;48.231117;-1.943556;-0.153868;2.850000;0.000000
28.594984;32.158844;48.155443;-1.974384;-0.154526;2.850000;0.000000
28.794948;32.341535;48.074062;-2.005374;-0.155405;2.850000;0.000000
28.994913;32.521640;47.987027;-2.036567;-0.156496;2.850000;0.000000
29.194878;32.698948;47.894388;-2.068001;-0.157792;2.850000;0.000000
