# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
26.368144;8.015834;2.375823;3.118993;-0.267642;2.427250;-1.104356
26.567903;8.005649;2.178786;3.058192;-0.350034;2.334595;-0.755961
26.767662;7.982349;1.985914;2.981692;-0.438109;2.268990;-0.385933
26.967420;7.943333;1.798058;2.889132;-0.525659;2.234755;-0.011131
27.167179;7.886002;1.616070;2.781266;-0.601241;2.233760;-0.011131
27.366938;7.806971;1.438048;2.667753;-0.560476;2.232764;0.194774
27.566696;7.707984;1.268171;2.561552;-0.520441;2.250122;0.353687
27.766455;7.590965;1.107863;2.461595;-0.487828;2.281305;0.449561
27.966214;7.457792;0.958442;2.366460;-0.463982;2.320337;0.489927
28.165972;7.310348;0.821224;2.274601;-0.449408;2.362138;0.479992
28.365731;7.150514;0.697527;2.184423;-0.444230;2.402387;0.423266
28.565490;6.980171;0.588668;2.094320;-0.448457;2.437327;0.322660
28.765248;6.801200;0.495963;2.002685;-0.462066;2.463630;0.144862
28.965007;6.615482;0.420729;1.907926;-0.484932;2.475348;-0.013657
29.164766;6.425685;0.364460;1.809663;-0.490045;2.474246;-0.013657
29.364525;6.234347;0.327051;1.720190;-0.425492;2.473143;0.383863
29.564283;6.040136;0.305574;1.644031;-0.353309;2.503956;0.770838
29.764042;5.843494;0.297532;1.581710;-0.280272;2.564714;1.141766
29.963801;5.644859;0.300426;1.533072;-0.210118;2.652153;1.506356
30.163559;5.444674;0.311757;1.497638;-0.144104;2.763282;1.218398
30.363318;5.243379;0.329028;1.474872;-0.081857;2.850000;0.000000
30.563077;5.041413;0.349740;1.464352;-0.022092;2.850000;0.000000
30.762835;4.839218;0.371395;1.465855;0.036899;2.850000;0.000000
30.962594;4.637234;0.391494;1.479401;0.096920;2.850000;0.000000
31.162353;4.435542;0.407625;1.503448;0.122161;2.850000;0.000000
31.362111;4.234299;0.418802;1.526722;0.108614;2.850000;0.000000
31.561870;4.033759;0.425553;1.547090;0.094274;2.850000;0.000000
31.761629;3.833805;0.428507;1.564457;0.079328;2.850000;0.000000
31.961387;3.634316;0.428295;1.578754;0.063937;2.850000;0.000000
32.161146;3.435173;0.425545;1.589929;0.048239;2.850000;0.000000
32.360905;3.236258;0.420889;1.597949;0.032347;2.850000;0.000000
32.560663;3.037449;0.414954;1.602793;0.016353;2.850000;0.000000
32.760422;2.838629;0.408373;1.604453;0.000339;2.850000;0.000000
32.960181;2.639678;0.401773;1.602930;-0.015623;2.850000;0.000000
33.159939;2.440435;0.395754;1.598866;-0.022667;2.850000;0.000000
33.359698;2.240929;0.390628;1.593984;-0.026261;2.850000;0.000000
33.559457;2.041233;0.386544;1.588378;-0.029869;2.850000;0.000000
33.759215;1.841403;0.383651;1.582047;-0.033498;2.850000;0.000000
33.958974;1.641495;0.382096;1.574985;-0.037155;2.850000;0.000000
34.158733;1.441563;0.382026;1.567188;-0.040845;2.850000;0.000000
34.358491;1.241663;0.383588;1.558651;-0.044575;2.850000;0.000000
34.558250;1.041850;0.386930;1.549367;-0.048347;2.850000;0.000000
34.758009;0.842179;0.392200;1.539329;-0.052166;2.850000;0.000000
34.957767;0.642705;0.399544;1.528531;-0.056033;2.850000;0.000000
35.157526;0.443216;0.408927;1.520065;-0.027142;2.850000;0.000000
35.357285;0.243905;0.419385;1.517707;0.003528;2.850000;0.000000
35.557043;0.044716;0.429695;1.521477;0.034298;2.850000;0.000000
35.756802;-0.154417;0.438638;1.531387;0.065147;2.850000;0.000000
35.956561;-0.353563;0.444991;1.547442;0.095996;2.850000;0.000000
36.156319;-0.552792;0.447535;1.569629;0.126656;2.850000;0.000000
36.356078;-0.752169;0.445049;1.597901;0.156777;2.850000;-0.293855
36.555837;-0.951765;0.436312;1.632150;0.185812;2.829329;-1.433521
36.755595;-1.151647;0.420103;1.672182;0.212995;2.726240;-1.391155
36.955354;-1.353333;0.394988;1.718000;0.236190;2.622326;-1.380885
37.155113;-1.560667;0.358808;1.769885;0.258221;2.514936;-1.337009
37.354871;-1.765482;0.311448;1.827280;0.289412;2.406397;-1.260500
37.554630;-1.965307;0.252253;1.891757;0.331236;2.299382;-1.149924
37.754389;-2.157670;0.180571;1.965092;0.385449;2.197212;-1.001805
37.954147;-2.340098;0.095748;2.049247;0.453545;2.104163;-0.811333
38.153906;-2.510121;-0.002871;2.146249;0.535615;2.025675;-0.574769
38.353665;-2.665266;-0.115937;2.257879;0.628302;1.968180;-0.296858
38.553423;-2.803061;-0.244106;2.385100;0.722084;1.937816;-0.008370
38.753182;-2.921036;-0.388029;2.527226;0.799619;1.936953;-0.008370
38.952941;-3.014683;-0.543343;2.667790;0.716876;1.936090;0.304470
39.152699;-3.088122;-0.711349;2.787162;0.584800;1.967253;0.728140
39.352458;-3.144444;-0.891305;2.885468;0.460543;2.039850;1.074404
39.552217;-3.185929;-1.081298;2.964307;0.353777;2.142483;1.365840
39.751975;-3.214855;-1.279416;3.025979;0.265470;2.266254;1.625113
39.951734;-3.233500;-1.483748;3.072726;0.192674;2.405238;1.872444
40.151493;-3.244142;-1.692380;3.106388;0.131270;2.556021;2.127806
40.351251;-3.249062;-1.903400;3.128280;0.077082;2.717230;1.850135
40.551010;-3.250535;-2.114898;3.139173;0.026102;2.850000;0.000000
40.750769;-3.250843;-2.324963;3.139280;-0.024299;2.850000;0.000000
40.950527;-3.251851;-2.532216;3.134141;-0.025272;2.850000;0.000000
41.150286;-3.253908;-2.736612;3.128890;-0.026079;2.850000;0.000000
41.350045;-3.257010;-2.938582;3.123556;-0.026694;2.850000;0.000000
41.549803;-3.261155;-3.138558;3.118174;-0.027094;2.850000;0.000000
41.749562;-3.266338;-3.336971;3.112775;-0.027265;2.850000;0.000000
41.949321;-3.272556;-3.534253;3.107396;-0.027195;2.850000;0.000000
42.149079;-3.279805;-3.730834;3.102074;-0.026881;2.850000;0.000000
42.348838;-3.288084;-3.927148;3.096842;-0.026327;2.850000;0.000000
42.548597;-3.297387;-4.123625;3.091737;-0.025544;2.850000;0.000000
42.748355;-3.307712;-4.320714;3.086847;-0.022450;2.850000;0.000000
42.948114;-3.318946;-4.518693;3.083260;-0.013781;2.850000;0.000000
43.147873;-3.330768;-4.717400;3.081362;-0.005320;2.850000;0.000000
43.347631;-3.342836;-4.916691;3.081132;0.002997;2.850000;0.000000
43.547390;-3.354812;-5.116422;3.082557;0.011234;2.850000;0.000000
43.747149;-3.366353;-5.316452;3.085631;0.019452;2.850000;0.000000
43.946907;-3.377121;-5.516634;3.090357;0.027709;2.850000;0.000000
44.146666;-3.386773;-5.716828;3.096746;0.036062;2.850000;0.000000
44.346425;-3.394971;-5.916888;3.104815;0.044565;2.850000;0.000000
44.546183;-3.401374;-6.116671;3.114589;0.053269;2.850000;0.000000
44.745942;-3.405671;-6.315947;3.125152;0.043909;2.850000;0.000000
44.945701;-3.408247;-6.514735;3.131236;0.017227;2.850000;0.000000
45.145459;-3.410140;-6.713273;3.131986;-0.009690;2.850000;0.000000
45.345218;-3.412415;-6.911719;3.127388;-0.036633;2.850000;0.000000
45.544977;-3.416133;-7.110230;3.117454;-0.063381;2.850000;0.000000
45.744735;-3.422358;-7.308963;3.102227;-0.089669;2.850000;0.000000
45.944494;-3.432155;-7.508076;3.081792;-0.115165;2.850000;0.000000
46.144253;-3.446585;-7.707726;3.056282;-0.139448;2.850000;0.000000
46.344011;-3.466711;-7.908071;3.025895;-0.162004;2.850000;-0.614675
46.543770;-3.493599;-8.109268;2.990907;-0.182243;2.806586;-1.546876
46.743529;-3.528770;-8.313840;2.951058;-0.202415;2.694239;-1.490716
46.943287;-3.572972;-8.518610;2.906014;-0.228736;2.581348;-1.411634
47.143046;-3.626813;-8.720527;2.854815;-0.262645;2.469693;-1.307376
47.342805;-3.691028;-8.917352;2.796152;-0.305728;2.361581;-1.174090
47.542563;-3.766350;-9.106842;2.728511;-0.359692;2.260087;-1.006203
47.742322;-3.853510;-9.286757;2.650199;-0.425902;2.169332;-0.796559
47.942081;-3.953244;-9.454856;2.559467;-0.504410;2.094698;-0.537918
48.141840;-4.066283;-9.608897;2.454783;-0.592255;2.042756;-0.228567
48.341598;-4.193361;-9.746641;2.335323;-0.681248;2.020281;-0.009097
48.541357;-4.334875;-9.865604;2.202273;-0.735673;2.019381;-0.009097
48.741116;-4.489192;-9.963789;2.075307;-0.648044;2.018481;0.350605
48.940874;-4.656572;-10.044109;1.964236;-0.547607;2.052886;0.682798
49.140633;-4.835380;-10.108283;1.869614;-0.449918;2.118285;0.971151
49.340392;-5.023982;-10.158027;1.790565;-0.362911;2.207968;1.219888
49.540150;-5.220743;-10.195058;1.725553;-0.288843;2.315705;1.439121
49.739909;-5.424031;-10.221094;1.672914;-0.226863;2.436687;1.639769
49.939668;-5.632210;-10.237851;1.631130;-0.174829;2.567598;1.832724
50.139426;-5.843646;-10.247047;1.598963;-0.130254;2.706430;1.996753
50.339185;-6.056706;-10.250398;1.575493;-0.090684;2.850000;0.000000
50.538944;-6.269104;-10.249595;1.558974;-0.081462;2.850000;0.000000
50.738702;-6.479284;-10.245074;1.538450;-0.114253;2.850000;0.000000
50.938461;-6.687378;-10.235608;1.510989;-0.150028;2.850000;-0.967320
51.138220;-6.892589;-10.219865;1.476115;-0.189634;2.781374;-1.332394
51.337978;-7.094119;-10.196512;1.433258;-0.233723;2.683975;-1.104350
51.537737;-7.291168;-10.164216;1.381799;-0.282548;2.600484;-0.859911
51.737496;-7.482941;-10.121643;1.321146;-0.335632;2.533568;-0.594888
51.937254;-7.668639;-10.067460;1.250854;-0.391326;2.486222;-0.309600
52.137013;-7.847464;-10.000335;1.170793;-0.446366;2.461221;-0.013501
52.336772;-8.018618;-9.918934;1.081357;-0.495686;2.460125;-0.013501
52.536530;-8.182154;-9.821479;0.985840;-0.486007;2.459029;0.047712
52.736289;-8.337476;-9.708196;0.897006;-0.437604;2.462901;0.332014
52.936048;-8.484182;-9.580890;0.816724;-0.389189;2.489685;0.573772
53.135806;-8.622484;-9.441079;0.744716;-0.343724;2.535303;0.776287
53.335565;-8.752594;-9.290282;0.680415;-0.302763;2.595747;0.944979
53.535324;-8.874720;-9.130019;0.623112;-0.266861;2.667478;1.085292
53.735082;-8.989075;-8.961808;0.572056;-0.235955;2.747550;1.201932
53.934841;-9.095869;-8.787167;0.526519;-0.209658;2.833588;0.233477
54.134600;-9.195313;-8.607617;0.485828;-0.187452;2.850000;0.000000
54.334358;-9.287617;-8.424676;0.449382;-0.168797;2.850000;0.000000
54.534117;-9.372783;-8.240315;0.416597;-0.154228;2.850000;0.000000
54.733876;-9.451649;-8.054578;0.386999;-0.138933;2.850000;0.000000
54.933634;-9.524955;-7.867565;0.360705;-0.122719;2.850000;0.000000
55.133393;-9.593397;-7.679473;0.337821;-0.105832;2.850000;0.000000
55.333152;-9.657669;-7.490497;0.318422;-0.088467;2.850000;0.000000
55.532910;-9.718464;-7.300835;0.302559;-0.070767;2.850000;0.000000
55.732669;-9.776477;-7.110682;0.290269;-0.052832;2.850000;0.000000
55.932428;-9.832402;-6.920237;0.281577;-0.034722;2.850000;0.000000
56.132186;-9.886933;-6.729695;0.276502;-0.016468;2.850000;0.000000
56.331945;-9.940764;-6.539251;0.275055;0.001364;2.850000;0.000000
56.531704;-9.994557;-6.349024;0.276511;0.013371;2.850000;0.000000
56.731462;-10.048831;-6.159012;0.280338;0.025347;2.850000;0.000000
56.931221;-10.104091;-5.969154;0.286523;0.037183;2.850000;0.000000
57.130980;-10.160841;-5.779390;0.295041;0.048763;2.850000;0.000000
57.330738;-10.219585;-5.589661;0.305846;0.059969;2.850000;0.000000
57.530497;-10.280827;-5.399905;0.318882;0.070681;2.850000;0.000000
57.730256;-10.345071;-5.210062;0.334071;0.080773;2.850000;0.000000
57.930014;-10.412820;-5.020073;0.351322;0.090123;2.850000;0.000000
58.129773;-10.484579;-4.829876;0.370522;0.098610;2.850000;0.000000
58.329532;-10.560694;-4.639757;0.390800;0.084577;2.850000;0.000000
58.529290;-10.640314;-4.450101;0.402141;0.026238;2.850000;0.000000
58.729049;-10.721235;-4.260238;0.401691;-0.030571;2.850000;-0.671637
58.928808;-10.800798;-4.070243;0.389467;-0.088591;2.802529;-1.951162
59.128566;-10.876343;-3.880190;0.365117;-0.150484;2.659821;-1.607820
59.328325;-10.945213;-3.690153;0.327946;-0.218667;2.536197;-1.265451
59.528084;-11.004748;-3.500206;0.276989;-0.294897;2.434487;-0.900270
59.727842;-11.052289;-3.310425;0.211163;-0.379402;2.359460;-0.490583
59.927601;-11.085178;-3.120882;0.129560;-0.469442;2.317554;-0.022138
60.127360;-11.100756;-2.931653;0.031918;-0.557573;2.315645;-0.011951
60.327118;-11.096478;-2.742949;-0.077340;-0.559969;2.314613;-0.011951
60.526877;-11.072299;-2.554826;-0.175625;-0.474962;2.313582;0.445750
60.726636;-11.030637;-2.367174;-0.258539;-0.388173;2.351754;0.840777
60.926394;-10.974020;-2.180026;-0.326349;-0.306793;2.422117;1.187065
61.126153;-10.904976;-1.993412;-0.379954;-0.233577;2.518115;1.504768
61.325912;-10.826032;-1.807365;-0.420440;-0.168442;2.634784;1.815171
61.525670;-10.739717;-1.621915;-0.448798;-0.109827;2.768985;1.139433
61.725429;-10.648558;-1.437095;-0.465777;-0.055504;2.850000;0.000000
61.925188;-10.555082;-1.252936;-0.471808;-0.002976;2.850000;0.000000
62.124946;-10.461817;-1.069470;-0.466971;0.050403;2.850000;0.000000
62.324705;-10.370776;-0.885908;-0.453269;0.071444;2.850000;0.000000
62.524464;-10.283095;-0.702486;-0.438479;0.073996;2.850000;0.000000
62.724222;-10.198904;-0.519370;-0.423341;0.076167;2.850000;0.000000
62.923981;-10.118098;-0.336291;-0.407916;0.077909;2.850000;0.000000
63.123740;-10.040572;-0.152985;-0.392276;0.079183;2.850000;0.000000
63.323498;-9.966221;0.030816;-0.376491;0.079959;2.850000;0.000000
63.523257;-9.894940;0.215376;-0.360637;0.080218;2.850000;0.000000
63.723016;-9.826625;0.400964;-0.344790;0.079952;2.850000;0.000000
63.922774;-9.761170;0.587845;-0.329028;0.079169;2.850000;0.000000
64.122533;-9.698471;0.776286;-0.313424;0.077884;2.850000;0.000000
64.322292;-9.638385;0.966954;-0.296620;0.092147;2.850000;0.000000
64.522050;-9.581635;1.159357;-0.276454;0.108998;2.850000;0.000000
64.721809;-9.529041;1.353215;-0.252813;0.126507;2.850000;0.000000
64.921568;-9.481401;1.548307;-0.225582;0.144825;2.850000;0.000000
65.121326;-9.439515;1.744413;-0.194628;0.164043;2.850000;0.000000
65.321085;-9.404182;1.941313;-0.159813;0.184171;2.850000;0.000000
65.520844;-9.376202;2.138788;-0.121003;0.205114;2.850000;0.000000
65.720602;-9.356372;2.336618;-0.078086;0.226646;2.850000;0.000000
